,scenario,period,action,byAddress,accountNumber,type,contractNumber,totalCost,transactionCost,contractCost,currentExpectedCost,nextExpectedCost,ProviderEarnings,providerCost,fraction,actionNum
15,2.0,14.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1294.4539192291204,25.27089410914356,7.353267866017734,7.353267866017734,3.676633933008866,728.4461031503023,0.0,0.5,50
16,2.0,14.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,1312.3715454720004,21.59426017613469,3.676633933008868,3.676633933008866,1.838316966504434,732.1227370833111,0.0,0.5,50
17,2.0,16.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,1330.2891717148805,19.755943209630257,1.838316966504434,1.838316966504434,0.919158483252217,733.9610540498155,0.0,0.5,50
18,2.0,16.0,renewToken,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1348.2067979577605,18.83678472637804,0.919158483252217,0.919158483252217,0.4595792416261085,734.8802125330678,0.0,0.5,50
19,2.0,17.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,1366.1244242006403,18.377205484751933,0.4595792416261085,0.4595792416261085,0.2297896208130533,735.3397917746938,0.0,0.5,50
20,2.0,18.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,1384.0420504435206,18.147415863693052,0.2297896208130551,0.2297896208130533,0.1148948104065275,735.5695813955069,0.0,0.5,50
21,2.0,19.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1401.9596766864006,18.032521053532356,0.1148948104065275,0.1148948104065275,0.0574474052032629,735.6844762059135,0.0,0.5,50
22,2.0,20.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,1419.8773029292806,17.975073648083264,0.0574474052032646,0.0574474052032629,0.0287237026016314,735.7419236111167,0.0,0.5,50
23,2.0,20.0,renewToken,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1437.794929172161,17.946349945481632,0.0287237026016331,0.0287237026016314,0.0143618513008157,735.7706473137183,0.0,0.5,50
24,2.0,21.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1471.0087260460807,33.21379687392,15.442180712201631,0.0287237026016331,15.442180712201631,735.7706473137183,802.40110228512,0.5,50
25,2.0,21.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,1488.9263522889607,25.63871659922664,7.7210903561008175,7.721090356100816,3.8605451780504088,743.4917376698191,0.0,0.5,50
26,2.0,22.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1516.9235624899206,27.99721020096,19.34492436698082,7.7210903561008175,19.34492436698082,743.4917376698191,830.39831248608,0.5,50
27,2.0,22.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,1534.841188732801,27.590088426616237,9.67246218349041,9.67246218349041,4.836231091745205,753.1641998533096,0.0,0.5,50
28,2.0,22.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,1552.7588149756807,22.75385733487103,4.836231091745205,4.836231091745205,2.4181155458726025,758.0004309450547,0.0,0.5,50
29,2.0,22.0,renewToken,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1570.6764412185607,20.335741788998423,2.4181155458726025,2.4181155458726025,1.2090577729363012,760.4185464909274,0.0,0.5,50
30,2.0,25.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1588.5940674614408,19.126684016062125,1.2090577729363012,1.2090577729363012,0.6045288864681506,761.6276042638636,0.0,0.5,50
31,2.0,27.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1624.6999808208009,36.10591335936,15.113487720136302,1.2090577729363012,15.113487720136302,761.6276042638636,866.50422584544,0.5,50
32,2.0,27.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1642.617607063681,25.474370103193973,7.556743860068151,7.556743860068151,3.778371930034076,769.1843481239318,0.0,0.5,50
33,2.0,27.0,renewToken,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1660.535233306561,21.6959981731599,3.778371930034076,3.778371930034076,1.8891859650170368,772.962720053966,0.0,0.5,50
34,2.0,27.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,1678.452859549441,19.806812208142865,1.8891859650170384,1.8891859650170368,0.9445929825085192,774.851906018983,0.0,0.5,50
35,2.0,28.0,addDataRequester,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,1740.660491868481,63.15222530154852,0.9445929825085192,0.9445929825085192,0.4722964912542596,775.7964990014915,0.0,0.5,50
36,2.0,28.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,1758.578118111361,18.38992273438008,0.4722964912542596,0.4722964912542596,0.2361482456271289,776.2687954927457,0.0,0.5,50
37,2.0,29.0,addDataRequester,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,1820.7857504304009,62.44378056466713,0.2361482456271306,0.2361482456271289,0.1180741228135653,776.5049437383728,0.0,0.5,50
38,2.0,30.0,addDataRequester,0x6eEA265cd899aE17Cf588744E4C7Fe31e3258E85,9.0,requester,0.0,1882.9933827494408,62.32570644185357,0.1180741228135653,0.1180741228135653,0.0590370614067826,776.6230178611864,0.0,0.5,50
39,2.0,30.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1900.9110089923208,17.976663304532607,0.0590370614067826,0.0590370614067826,0.0295185307033913,776.6820549225932,0.0,0.5,50
40,2.0,31.0,addDataRequester,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,1963.1186413113608,62.237150849743394,0.0295185307033913,0.0295185307033913,0.0147592653516956,776.7115734532966,0.0,0.5,50
41,2.0,31.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,1981.0362675542408,17.932385508231697,0.0147592653516956,0.0147592653516956,0.0073796326758478,776.7263327186482,0.0,0.5,50
42,2.0,32.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,2025.9396480211208,44.90338046688,27.68890667015169,0.0147592653516956,27.68890667015169,776.7263327186482,911.40760631232,0.5,50
43,2.0,32.0,renewToken,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,2043.8572742640008,31.76207957820167,13.844453335075848,13.844453335075848,6.922226667537924,790.5707860537242,0.0,0.5,50
44,2.0,32.0,renewToken,0x6eEA265cd899aE17Cf588744E4C7Fe31e3258E85,9.0,requester,0.0,2061.774900506881,24.839852910663748,6.922226667537924,6.922226667537924,3.461113333768962,797.4930127212621,0.0,0.5,50
45,2.0,33.0,addDataRequester,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,2123.9825328259208,65.66874565280897,3.461113333768962,3.461113333768962,1.7305566668844805,800.954126055031,0.0,0.5,50
46,2.0,33.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,2141.900159068801,19.648182910010306,1.7305566668844816,1.7305566668844805,0.8652783334422408,802.6846827219155,0.0,0.5,50
47,2.0,33.0,renewToken,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,2159.817785311681,18.782904576568065,0.8652783334422408,0.8652783334422408,0.4326391667211204,803.5499610553578,0.0,0.5,50
48,2.0,34.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,2177.735411554561,18.350265409846944,0.4326391667211204,0.4326391667211204,0.2163195833605602,803.9826002220789,0.0,0.5,50
49,2.0,35.0,addDataRequester,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,2239.943043873601,62.42395190240056,0.2163195833605602,0.2163195833605602,0.1081597916802801,804.1989198054395,0.0,0.5,50
50,2.0,35.0,renewToken,0x6eEA265cd899aE17Cf588744E4C7Fe31e3258E85,9.0,requester,0.0,2257.860670116481,18.02578603456028,0.1081597916802801,0.1081597916802801,0.0540798958401392,804.3070795971198,0.0,0.5,50
51,2.0,35.0,renewToken,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,2275.778296359361,17.97170613872014,0.0540798958401409,0.0540798958401392,0.0270399479200704,804.3611594929599,0.0,0.5,50
52,2.0,0.0,deploy and publish,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,730.80178483104,708.5870773488,713.05347612096,0.0,713.05347612096,0.0,713.05347612096,0.1,50
53,2.0,1.0,addDataRequester,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,801.85854464352,142.36210742457598,641.748128508864,71.305347612096,64.1748128508864,71.305347612096,0.0,0.1,50
54,2.0,2.0,addDataRequester,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,864.06617696256,126.3824451699264,577.5733156579776,64.1748128508864,57.75733156579776,135.4801604629824,0.0,0.1,50
55,2.0,9.0,addDataRequester,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,926.2738092816,119.96496388483776,519.8159840921797,57.75733156579776,51.98159840921799,193.2374920287801,0.0,0.1,50
56,2.0,11.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,953.8713312336,27.597521952,530.8868789484999,519.8159840921797,530.8868789484999,193.2374920287801,740.65099807296,0.1,50
57,2.0,14.0,addDataRequester,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1016.07896355264,115.29632021388998,477.7981910536499,53.08868789484998,47.779819105364986,246.32617992363012,0.0,0.1,50
58,2.0,14.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1033.99658979552,65.6974453484908,430.0183719482849,47.779819105364986,43.00183719482849,294.1059990289951,0.0,0.1,50
59,2.0,14.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,1051.9142160384,60.91946343795431,387.0165347534564,43.00183719482849,38.70165347534564,337.1078362238236,0.0,0.1,50
60,2.0,15.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1083.13945882272,31.22524278432,398.5704171412964,387.0165347534564,398.5704171412964,337.1078362238236,771.87624085728,0.1,50
61,2.0,15.0,addDataRequester,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1145.34709114176,102.06467403316964,358.71337542716674,39.85704171412964,35.871337542716674,376.9648779379533,0.0,0.1,50
62,2.0,15.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,1163.26471738464,53.7889637858425,322.84203788445006,35.871337542716674,32.28420378844501,412.8362154806699,0.0,0.1,50
63,2.0,16.0,addDataRequester,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,1225.47234970368,94.491836107485,290.5578340960051,32.28420378844501,29.055783409600505,445.1204192691149,0.0,0.1,50
64,2.0,16.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1243.38997594656,46.973409652726325,261.5020506864046,29.055783409600505,26.150205068640457,474.1762026787154,0.0,0.1,50
65,2.0,17.0,addDataRequester,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,1305.5976082656,88.35783738768046,235.35184561776407,26.150205068640457,23.535184561776408,500.3264077473559,0.0,0.1,50
66,2.0,18.0,addDataRequester,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,1367.80524058464,85.7428168808164,211.8166610559877,23.535184561776408,21.18166610559877,523.8615923091323,0.0,0.1,50
67,2.0,18.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1385.72286682752,39.09929234872459,190.6349949503889,21.18166610559877,19.06349949503889,545.0432584147311,0.0,0.1,50
68,2.0,18.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,1403.6404930704,36.98112573816471,171.57149545535003,19.06349949503889,17.157149545535002,564.10675790977,0.0,0.1,50
69,2.0,18.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1421.55811931328,35.074775788415,154.41434590981504,17.157149545535002,15.441434590981505,581.263907455305,0.0,0.1,50
70,2.0,19.0,renewToken,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1439.47574555616,33.359060833861506,138.97291131883352,15.441434590981505,13.897291131883351,596.7053420462864,0.0,0.1,50
71,2.0,20.0,addDataRequester,0x6eEA265cd899aE17Cf588744E4C7Fe31e3258E85,9.0,requester,0.0,1501.6833778752,76.10492345092335,125.07562018695018,13.897291131883351,12.507562018695015,610.6026331781699,0.0,0.1,50
72,2.0,20.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,1519.60100411808,30.425188261575016,112.56805816825516,12.507562018695015,11.256805816825516,623.1101951968649,0.0,0.1,50
73,2.0,20.0,renewToken,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,1537.51863036096,29.17443205970552,101.31125235142964,11.256805816825516,10.131125235142964,634.3670010136904,0.0,0.1,50
74,2.0,20.0,renewToken,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,1555.43625660384,28.048751478022965,91.18012711628668,10.131125235142964,9.118012711628667,644.4981262488333,0.0,0.1,50
75,2.0,22.0,addDataRequester,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,1617.64388892288,71.32564503066867,82.06211440465802,9.118012711628667,8.2062114404658,653.616138960462,0.0,0.1,50
76,2.0,22.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1635.56151516576,26.1238376833458,73.85590296419221,8.2062114404658,7.38559029641922,661.8223504009278,0.0,0.1,50
77,2.0,23.0,addDataRequester,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,1697.7691474848,69.59322261545923,66.47031266777299,7.38559029641922,6.647031266777298,669.207940697347,0.0,0.1,50
78,2.0,23.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,1715.68677372768,24.564657509657295,59.8232814009957,6.647031266777298,5.982328140099569,675.8549719641243,0.0,0.1,50
79,2.0,24.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1762.45054603488,46.7637723072,83.89640329251569,59.8232814009957,83.89640329251569,675.8549719641243,818.64001316448,0.1,50
80,2.0,24.0,addDataRequester,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,1824.65817835392,70.59727264829158,75.50676296326412,8.38964032925157,7.550676296326411,684.2446122933759,0.0,0.1,50
81,2.0,24.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1842.5758045968,25.468302539452235,67.95608666693771,7.550676296326411,6.795608666693771,691.7952885897023,0.0,0.1,50
82,2.0,24.0,renewToken,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1860.49343083968,24.713234909819597,61.16047800024394,6.795608666693771,6.116047800024393,698.5908972563961,0.0,0.1,50
83,2.0,24.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,1878.41105708256,24.033674043150217,55.04443020021954,6.116047800024393,5.504443020021955,704.7069450564205,0.0,0.1,50
84,2.0,24.0,renewToken,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,1896.32868332544,23.42206926314778,49.53998718019759,5.504443020021955,4.953998718019758,710.2113880764424,0.0,0.1,50
85,2.0,24.0,renewToken,0x6eEA265cd899aE17Cf588744E4C7Fe31e3258E85,9.0,requester,0.0,1914.24630956832,22.87162496114558,44.58598846217783,4.953998718019758,4.458598846217782,715.1653867944622,0.0,0.1,50
86,2.0,24.0,renewToken,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,1932.1639358112,22.37622508934361,40.127389615960055,4.458598846217782,4.012738961596004,719.62398564068,0.0,0.1,50
87,2.0,25.0,addDataRequester,0x38643b8d4A129c011F71B934f213582F19aFA04D,13.0,requester,0.0,1994.37156813024,66.220371280636,36.11465065436405,4.012738961596004,3.611465065436404,723.6367246022759,0.0,0.1,50
88,2.0,25.0,renewToken,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,2012.28919437312,21.529091308562226,32.50318558892764,3.611465065436404,3.2503185588927628,727.2481896677124,0.0,0.1,50
89,2.0,25.0,renewToken,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,2030.206820616,21.167944802018585,29.25286703003488,3.2503185588927628,2.9252867030034877,730.498508226605,0.0,0.1,50
90,2.0,27.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,2048.12444685888,20.84291294612931,26.32758032703139,2.9252867030034877,2.6327580327031384,733.4237949296086,0.0,0.1,50
91,2.0,27.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,2066.0420731017603,20.550384275583134,23.69482229432825,2.6327580327031384,2.3694822294328244,736.0565529623117,0.0,0.1,50
92,2.0,27.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,2083.9596993446403,20.287108472312823,21.32534006489543,2.3694822294328244,2.132534006489541,738.4260351917446,0.0,0.1,50
93,2.0,27.0,renewToken,0x6eEA265cd899aE17Cf588744E4C7Fe31e3258E85,9.0,requester,0.0,2101.8773255875203,20.050160249369544,19.192806058405885,2.132534006489541,1.919280605840588,740.5585691982341,0.0,0.1,50
94,2.0,27.0,renewToken,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,2119.7949518304004,19.836906848720588,17.273525452565302,1.919280605840588,1.7273525452565286,742.4778498040747,0.0,0.1,50
95,2.0,28.0,addDataRequester,0xce4af93d4BA5CED45f3ec13c41000a6a00D67F6F,14.0,requester,0.0,2182.0025841494403,63.93498486429653,15.54617290730877,1.7273525452565286,1.554617290730877,744.2052023493312,0.0,0.1,50
96,2.0,28.0,renewToken,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,2199.9202103923203,19.47224353361088,13.991555616577893,1.554617290730877,1.399155561657789,745.7598196400621,0.0,0.1,50
97,2.0,28.0,renewToken,0x38643b8d4A129c011F71B934f213582F19aFA04D,13.0,requester,0.0,2217.8378366352003,19.31678180453779,12.592400054920104,1.399155561657789,1.2592400054920094,747.15897520172,0.0,0.1,50
98,2.0,29.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,2271.3075719568005,53.4697353216,46.2298615291601,12.592400054920104,46.2298615291601,747.15897520172,872.10974848608,0.1,50
99,2.0,29.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,2289.225198199681,22.540612396041837,41.60687537624409,4.622986152916009,4.160687537624409,751.7819613546359,0.0,0.1,50
100,2.0,29.0,renewToken,0x6eEA265cd899aE17Cf588744E4C7Fe31e3258E85,9.0,requester,0.0,2307.1428244425606,22.078313780750232,37.446187838619686,4.160687537624409,3.744618783861968,755.9426488922603,0.0,0.1,50
101,2.0,29.0,renewToken,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,2325.0604506854406,21.66224502698779,33.70156905475771,3.744618783861968,3.3701569054757714,759.6872676761222,0.0,0.1,50
102,2.0,30.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,2342.9780769283207,21.287783148601594,30.331412149281945,3.3701569054757714,3.0331412149281944,763.057424581598,0.0,0.1,50
103,2.0,30.0,renewToken,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,2360.8957031712007,20.950767458054017,27.29827093435375,3.0331412149281944,2.729827093435374,766.0905657965262,0.0,0.1,50
104,2.0,30.0,renewToken,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,2378.8133294140807,20.6474533365612,24.568443840918377,2.729827093435374,2.456844384091837,768.8203928899616,0.0,0.1,50
105,2.0,30.0,renewToken,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,2396.7309556569608,20.37447062721766,22.111599456826543,2.456844384091837,2.2111599456826534,771.2772372740534,0.0,0.1,50
106,2.0,30.0,renewToken,0x38643b8d4A129c011F71B934f213582F19aFA04D,13.0,requester,0.0,2414.648581899841,20.12878618880848,19.900439511143887,2.2111599456826534,1.990043951114388,773.4883972197362,0.0,0.1,50
107,2.0,30.0,renewToken,0xce4af93d4BA5CED45f3ec13c41000a6a00D67F6F,14.0,requester,0.0,2432.566208142721,19.90767019424021,17.9103955600295,1.990043951114388,1.7910395560029486,775.4784411708505,0.0,0.1,50
108,2.0,0.0,deploy and publish,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,723.23662802976,708.5870773488,705.48831931968,0.0,705.48831931968,0.0,705.48831931968,0.01,50
109,2.0,1.0,addDataRequester,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,794.29338784224,78.1116430056768,698.4334361264832,7.054883193196799,6.984334361264832,7.054883193196799,0.0,0.01,50
110,2.0,2.0,addDataRequester,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,856.50102016128,69.19196668030483,691.4491017652183,6.984334361264832,6.914491017652184,14.039217554461633,0.0,0.01,50
111,2.0,3.0,addDataRequester,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,918.70865248032,69.12212333669218,684.5346107475661,6.914491017652184,6.845346107475662,20.95370857211381,0.0,0.01,50
112,2.0,4.0,addDataRequester,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,980.91628479936,69.05297842651566,677.6892646400905,6.845346107475662,6.776892646400905,27.79905467958948,0.0,0.01,50
113,2.0,4.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,998.8339110422402,24.694518889280907,670.9123719936897,6.776892646400905,6.709123719936895,34.575947325990384,0.0,0.01,50
114,2.0,6.0,addDataRequester,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1061.0415433612802,68.9167560389769,664.2032482737527,6.709123719936895,6.642032482737526,41.28507104592728,0.0,0.01,50
115,2.0,6.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,1078.9591696041605,24.559658725617528,657.5612157910151,6.642032482737526,6.575612157910152,47.9271035286648,0.0,0.01,50
116,2.0,6.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1096.8767958470405,24.493238400790155,650.985603633105,6.575612157910152,6.50985603633105,54.50271568657495,0.0,0.01,50
117,2.0,7.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,1114.7944220899203,24.42748227921105,644.475747596774,6.50985603633105,6.444757475967739,61.01257172290601,0.0,0.01,50
