,scenario,period,action,byAddress,accountNumber,type,contractNumber,totalCost,transactionCost,contractCost,currentExpectedCost,nextExpectedCost,ProviderEarnings,providerCost,fraction
1,2.0,0.0,deploy and publish,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,723.23662802976,708.5870773488,705.48831931968,0.0,705.48831931968,0.0,705.48831931968,0.05
2,2.0,2.0,addDataRequester,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,794.29338784224,106.331175778464,670.213903353696,35.274415965984,33.5106951676848,35.274415965984,0.0,0.05
3,2.0,3.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,816.65726777856,22.36387993632,675.174289117536,670.213903353696,675.174289117536,35.274415965984,727.8521992560001,0.05
4,2.0,3.0,addDataRequester,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,878.8649000976001,95.9663467749168,641.4155746616592,33.7587144558768,32.07077873308296,69.03313042186079,0.0,0.05
5,2.0,4.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,910.51380748224,31.64890738464,656.6448834056592,641.4155746616592,656.6448834056592,69.03313042186079,759.50110664064,0.05
6,2.0,7.0,addDataRequester,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,972.7214398012801,95.03987648932296,623.8126392353762,32.83224417028296,31.190631961768812,101.86537459214377,0.0,0.05
7,2.0,8.0,addDataRequester,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1034.9290721203201,93.39826428080882,592.6220072736074,31.190631961768812,29.63110036368037,133.05600655391257,0.0,0.05
8,2.0,8.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,1052.8466983632002,47.54872660680619,562.990906909927,29.63110036368037,28.149545345496353,162.68710691759296,0.0,0.05
9,2.0,11.0,addDataRequester,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1115.05433068224,90.35717766453635,534.8413615644307,28.149545345496353,26.742068078221536,190.8366522630893,0.0,0.05
10,2.0,11.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1132.9719569251201,44.65969432134736,508.09929348620915,26.742068078221536,25.404964674310456,217.57872034131083,0.0,0.05
11,2.0,12.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1163.7904668624,30.818509937279998,522.3969850314892,508.09929348620915,522.3969850314892,217.57872034131083,790.31961657792,0.05
12,2.0,12.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1181.70809310528,44.037475494700274,496.27713577991466,26.119849251574458,24.813856788995736,243.69856959288526,0.0,0.05
