,scenario,period,action,byAddress,accountNumber,type,contractNumber,totalCost,transactionCost,contractCost,currentExpectedCost,nextExpectedCost,ProviderEarnings,providerCost,fraction
1,3.0,0.0,deploy and publish,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1418.92430475744,708.5870773488,1401.17599604736,0.0,1401.17599604736,0.0,1401.17599604736,0.01
2,3.0,2.0,addDataRequester,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1489.9810645699201,85.0685197729536,1387.1642360868864,14.011759960473599,13.871642360868865,14.011759960473599,0.0,0.01
3,3.0,3.0,addDataRequester,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,1552.18869688896,76.07927467990886,1373.2925937260175,13.871642360868865,13.732925937260173,27.883402321342462,0.0,0.01
4,3.0,4.0,addDataRequester,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,1614.396329208,75.94055825630018,1359.5596677887572,13.732925937260173,13.595596677887572,41.61632825860264,0.0,0.01
5,3.0,7.0,addDataRequester,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1676.60396152704,75.80322899692757,1345.9640711108698,13.595596677887572,13.459640711108696,55.21192493649021,0.0,0.01
6,3.0,7.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,1694.52158776992,31.377266953988695,1332.504430399761,13.459640711108696,13.325044303997611,68.67156564759891,0.0,0.01
7,3.0,8.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1725.2905383417599,30.768950571839998,1361.376159478161,1332.504430399761,1361.376159478161,68.67156564759891,1431.9449466192,0.01
8,3.0,8.0,addDataRequester,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1787.4981706607998,75.82139391382161,1347.7623978833794,13.613761594781609,13.477623978833794,82.28532724238052,0.0,0.01
9,3.0,8.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1805.4157969036798,31.395250221959618,1334.2847739045458,13.477623978833794,13.342847739045457,95.76295122121432,0.0,0.01
10,3.0,8.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,1823.3334231465599,31.26047398217128,1320.9419261655003,13.342847739045457,13.209419261655,109.10579896025976,0.0,0.01
11,3.0,10.0,addDataRequester,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,1885.5410554655998,75.417051580695,1307.7325069038452,13.209419261655,13.077325069038451,122.31521822191476,0.0,0.01
12,3.0,10.0,renewToken,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1903.4586817084798,30.994951311918452,1294.6551818348066,13.077325069038451,12.946551818348068,135.39254329095323,0.0,0.01
13,3.0,11.0,addDataRequester,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,1965.6663140275198,75.15418413738807,1281.7086300164585,12.946551818348068,12.817086300164586,148.3390951093013,0.0,0.01
14,3.0,12.0,addDataRequester,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,2027.8739463465597,75.02471861920459,1268.891543716294,12.817086300164586,12.68891543716294,161.15618140946586,0.0,0.01
15,3.0,12.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,2045.7915725894397,30.60654168004294,1256.2026282791312,12.68891543716294,12.562026282791312,173.84509684662882,0.0,0.01
16,3.0,12.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,2063.7091988323195,30.479652525671312,1243.64060199634,12.562026282791312,12.436406019963398,186.40712312942014,0.0,0.01
17,3.0,13.0,addDataRequester,0x6eEA265cd899aE17Cf588744E4C7Fe31e3258E85,9.0,requester,0.0,2125.9168311513595,74.6440383390034,1231.2041959763765,12.436406019963398,12.312041959763762,198.84352914938353,0.0,0.01
18,3.0,13.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,2143.8344573942395,30.229668202643765,1218.8921540166127,12.312041959763762,12.188921540166126,211.1555711091473,0.0,0.01
19,3.0,13.0,renewToken,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,2161.7520836371195,30.106547783046125,1206.7032324764466,12.188921540166126,12.067032324764465,223.3444926493134,0.0,0.01
20,3.0,14.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,2205.8191343635194,44.0670507264,1258.6196957161267,1206.7032324764466,1258.6196957161267,223.3444926493134,1476.0119973455999,0.01
21,3.0,14.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,2223.7367606063995,30.503823200287087,1246.0334987589654,12.586196957161263,12.460334987589652,235.9306896064747,0.0,0.01
22,3.0,14.0,renewToken,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,2241.6543868492795,30.377961230715474,1233.5731637713757,12.460334987589652,12.335731637713756,248.39102459406433,0.0,0.01
23,3.0,15.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,2259.5720130921595,30.25335788083958,1221.237432133662,12.335731637713756,12.212374321336618,260.7267562317781,0.0,0.01
24,3.0,15.0,renewToken,0x6eEA265cd899aE17Cf588744E4C7Fe31e3258E85,9.0,requester,0.0,2277.4896393350396,30.130000564462442,1209.0250578123253,12.212374321336618,12.090250578123252,272.9391305531147,0.0,0.01
25,3.0,17.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,2312.8347361017595,35.34509676672,1246.7396113227253,1209.0250578123253,1246.7396113227253,272.9391305531147,1511.3570941123198,0.01
26,3.0,17.0,addDataRequester,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,2375.0423684207994,74.67502843226725,1234.2722152094982,12.46739611322725,12.342722152094979,285.40652666634196,0.0,0.01
27,3.0,17.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,2392.9599946636795,30.260348395220802,1221.929493057403,12.342722152094979,12.21929493057403,297.74924881843697,0.0,0.01
28,3.0,18.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,2424.5786226355194,31.61862797184,1252.309754840443,1221.929493057403,1252.309754840443,297.74924881843697,1542.9757220841598,0.01
29,3.0,18.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,2442.4962488783995,30.440723791530257,1239.7866572920386,12.523097548404431,12.397866572920385,310.27234636684136,0.0,0.01
30,3.0,18.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,2460.4138751212795,30.31549281604621,1227.388790719118,12.397866572920385,12.273887907191181,322.67021293976177,0.0,0.01
31,3.0,18.0,renewToken,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,2478.3315013641595,30.191514150317005,1215.114902811927,12.273887907191181,12.15114902811927,334.94410084695295,0.0,0.01
