,scenario,period,action,byAddress,accountNumber,type,contractNumber,totalCost,transactionCost,contractCost,currentExpectedCost,nextExpectedCost,ProviderEarnings,providerCost,fraction
1,2.0,0.0,deploy and publish,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,723.23662802976,708.5870773488,705.48831931968,0.0,705.48831931968,0.0,705.48831931968,0.1
2,2.0,3.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,750.29962565376,27.062997624,716.02580215296,705.48831931968,716.02580215296,0.0,732.55131694368,0.1
3,2.0,4.0,addDataRequester,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,821.35638546624,142.65934002777598,644.423221937664,71.60258021529599,64.44232219376639,71.60258021529599,0.0,0.1
4,2.0,5.0,addDataRequester,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,883.56401778528,126.64995451280639,579.9808997438977,64.44232219376639,57.99808997438976,136.0449024090624,0.0,0.1
5,2.0,6.0,addDataRequester,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,945.7716501043201,120.20572229342976,521.9828097695078,57.99808997438976,52.198280976950784,194.04299238345217,0.0,0.1
6,2.0,8.0,addDataRequester,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1007.9792824233601,114.40591329599079,469.784528792557,52.198280976950784,46.978452879255705,246.24127336040294,0.0,0.1
7,2.0,8.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1025.89690866624,64.8960791221357,422.80607591330136,46.978452879255705,42.28060759133014,293.21972623965866,0.0,0.1
8,2.0,8.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,1043.81453490912,60.19823383421014,380.52546832197123,42.28060759133014,38.052546832197116,335.5003338309888,0.0,0.1
9,2.0,11.0,addDataRequester,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1106.02216722816,100.26017915123711,342.4729214897741,38.052546832197116,34.24729214897741,373.5528806631859,0.0,0.1
10,2.0,11.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,1123.93979347104,52.16491839185741,308.2256293407967,34.24729214897741,30.822562934079667,407.80017281216334,0.0,0.1
11,2.0,11.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,1141.85741971392,48.74018917695967,277.403066406717,30.822562934079667,27.7403066406717,438.622735746243,0.0,0.1
12,2.0,12.0,addDataRequester,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,1204.06505203296,89.9479389597117,249.6627597660453,27.7403066406717,24.966275976604532,466.3630423869147,0.0,0.1
13,2.0,13.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1246.86308638944,42.79803435648,265.8255395503653,249.6627597660453,265.8255395503653,466.3630423869147,775.34935130016,0.1
