,scenario,period,action,byAddress,accountNumber,type,contractNumber,totalCost,transactionCost,contractCost,currentExpectedCost,nextExpectedCost,ProviderEarnings,providerCost,fraction
53,3.0,36.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,2942.2735294118406,26.656847647936036,78.65299264329194,8.739221404810214,7.865299264329192,1618.519959382948,0.0,0.1
54,3.0,37.0,addDataRequester,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,3004.4811617308806,70.0729315833692,70.78769337896274,7.865299264329192,7.078769337896271,1626.3852586472774,0.0,0.1
55,3.0,37.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,3022.3987879737606,24.996395581022096,63.70892404106647,7.078769337896271,6.370892404106646,1633.4640279851735,0.0,0.1
56,3.0,37.0,renewToken,0x6eEA265cd899aE17Cf588744E4C7Fe31e3258E85,9.0,requester,0.0,3040.3164142166406,24.288518646986645,57.33803163695982,6.370892404106646,5.733803163695981,1639.8349203892803,0.0,0.1
57,3.0,38.0,renewToken,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,3058.2340404595207,23.651429406821805,51.604228473263845,5.733803163695981,5.160422847326383,1645.5687235529763,0.0,0.1
58,3.0,39.0,addDataRequester,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,3120.4416727785606,67.36805516636639,46.44380562593746,5.160422847326383,4.644380562593745,1650.7291464003024,0.0,0.1
59,3.0,39.0,renewToken,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,3138.3592990214406,22.562006805473747,41.79942506334371,4.644380562593745,4.1799425063343705,1655.3735269628962,0.0,0.1
60,3.0,40.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,3183.244882608961,44.885583587519996,98.50547346078372,41.79942506334371,98.50547346078372,1655.3735269628962,1765.12131383328,0.1
61,3.0,40.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,3201.162508851841,27.768173589204192,88.65492611470535,9.85054734607837,8.865492611470533,1665.2240743089747,0.0,0.1
62,3.0,40.0,renewToken,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,3219.080135094721,26.783118854596356,79.78943350323482,8.865492611470533,7.978943350323481,1674.0895669204451,0.0,0.1
63,3.0,40.0,renewToken,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,3236.997761337601,25.896569593449303,71.81049015291133,7.978943350323481,7.181049015291133,1682.0685102707687,0.0,0.1
64,3.0,40.0,renewToken,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,3254.915387580481,25.098675258416957,64.62944113762019,7.181049015291133,6.462944113762019,1689.2495592860598,0.0,0.1
65,3.0,41.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,3291.136980655681,36.2215930752,104.2126669808202,64.62944113762019,104.2126669808202,1689.2495592860598,1801.34290690848,0.1
66,3.0,41.0,addDataRequester,0x38643b8d4A129c011F71B934f213582F19aFA04D,13.0,requester,0.0,3353.344612974721,72.62889901712202,93.79140028273817,10.421266698082018,9.379140028273815,1699.6708259841419,0.0,0.1
67,3.0,41.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,3371.262239217601,27.296766271399637,84.41226025446436,9.379140028273815,8.441226025446436,1709.0499660124156,0.0,0.1
68,3.0,41.0,renewToken,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,3389.179865460481,26.35885226857226,75.97103422901793,8.441226025446436,7.5971034229017915,1717.4911920378622,0.0,0.1
69,3.0,42.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,3424.538186297281,35.3583208368,113.75652807797793,75.97103422901793,113.75652807797793,1717.4911920378622,1836.70122774528,0.1
70,3.0,42.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,3442.455812540161,29.29327905092362,102.38087527018013,11.375652807797794,10.238087527018013,1728.86684484566,0.0,0.1
71,3.0,42.0,renewToken,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,3460.373438783041,28.155713770143837,92.14278774316212,10.238087527018013,9.214278774316211,1739.1049323726777,0.0,0.1
72,3.0,42.0,renewToken,0x38643b8d4A129c011F71B934f213582F19aFA04D,13.0,requester,0.0,3478.291065025921,27.131905017442033,82.9285089688459,9.214278774316211,8.29285089688459,1748.319211146994,0.0,0.1
73,3.0,43.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,3514.004952681601,35.71388765568,120.46435214900592,82.9285089688459,120.46435214900592,1748.319211146994,1872.41511540096,0.1
74,3.0,43.0,addDataRequester,0xce4af93d4BA5CED45f3ec13c41000a6a00D67F6F,14.0,requester,0.0,3576.212585000641,74.25406753394059,108.4179169341053,12.046435214900589,10.84179169341053,1760.3656463618945,0.0,0.1
75,3.0,43.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,3594.130211243521,28.759417936536355,97.57612524069478,10.84179169341053,9.757612524069478,1771.207438055305,0.0,0.1
76,3.0,43.0,renewToken,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,3612.047837486401,27.6752387671953,87.8185127166253,9.757612524069478,8.781851271662529,1780.9650505793745,0.0,0.1
77,3.0,44.0,renewToken,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,3629.965463729281,26.699477514788352,79.03666144496277,8.781851271662529,7.903666144496277,1789.7469018510374,0.0,0.1
78,3.0,45.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,3666.184708605121,36.21924487584,118.88609894192278,79.03666144496277,118.88609894192278,1789.7469018510374,1908.6343602768002,0.1
79,3.0,45.0,renewToken,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,3684.102334848001,29.8062361373181,106.9974890477305,11.888609894192276,10.699748904773049,1801.6355117452297,0.0,0.1
80,3.0,45.0,renewToken,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,3702.019961090881,28.617375147898873,96.29774014295745,10.699748904773049,9.629774014295744,1812.3352606500025,0.0,0.1
81,3.0,46.0,addDataRequester,0xeA9C047468d4ee0c806F364150c7b1d709FfE2A1,15.0,requester,0.0,3764.227593409921,71.83740633333575,86.6679661286617,9.629774014295744,8.66679661286617,1821.9650346642982,0.0,0.1
82,3.0,46.0,renewToken,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,3782.145219652801,26.584422855991992,78.00116951579554,8.66679661286617,7.800116951579553,1830.6318312771643,0.0,0.1
83,3.0,46.0,renewToken,0x38643b8d4A129c011F71B934f213582F19aFA04D,13.0,requester,0.0,3800.062845895681,25.717743194705378,70.20105256421598,7.800116951579553,7.020105256421599,1838.431948228744,0.0,0.1
84,3.0,46.0,renewToken,0xce4af93d4BA5CED45f3ec13c41000a6a00D67F6F,14.0,requester,0.0,3817.9804721385613,24.93773149954742,63.18094730779439,7.020105256421599,6.318094730779438,1845.4520534851656,0.0,0.1
85,3.0,47.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,3856.5481635532815,38.56769141472,107.6916841237944,63.18094730779439,107.6916841237944,1845.4520534851656,1947.2020516915202,0.1
86,3.0,47.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,3874.4657897961615,28.686794655505263,96.92251571141495,10.769168412379438,9.692251571141494,1856.2212218975449,0.0,0.1
87,3.0,47.0,renewToken,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,3892.3834160390415,27.609877814267318,87.23026414027346,9.692251571141494,8.723026414027345,1865.9134734686866,0.0,0.1
88,3.0,47.0,renewToken,0xeA9C047468d4ee0c806F364150c7b1d709FfE2A1,15.0,requester,0.0,3910.3010422819216,26.64065265715317,78.5072377262461,8.723026414027345,7.85072377262461,1874.636499882714,0.0,0.1
89,3.0,48.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,3946.2585247238417,35.95748244192,116.72232846864611,78.5072377262461,116.72232846864611,1874.636499882714,1983.1595341334403,0.1
90,3.0,48.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,3964.1761509667217,29.589859089990433,105.0500956217815,11.67223284686461,10.505009562178149,1886.3087327295784,0.0,0.1
91,3.0,48.0,renewToken,0x2Ab8E2Df1ce02ECf6d0D0a34ee1e3d7470ebB5ff,12.0,requester,0.0,3982.0937772096017,28.422635805303972,94.54508605960335,10.505009562178149,9.454508605960333,1896.8137422917569,0.0,0.1
92,3.0,49.0,addDataRequester,0x41080cec6c42Df6f25C59605Ee2a0a4AA252BE90,16.0,requester,0.0,4044.3014095286417,71.66214092500033,85.09057745364302,9.454508605960333,8.5090577453643,1906.2682508977168,0.0,0.1
93,3.0,49.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,4062.2190357715217,26.426683988490122,76.58151970827872,8.5090577453643,7.658151970827871,1914.7773086430814,0.0,0.1
94,3.0,49.0,renewToken,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,4080.1366620144017,25.575778213953694,68.92336773745085,7.658151970827871,6.8923367737450825,1922.435460613909,0.0,0.1
95,3.0,49.0,renewToken,0x38643b8d4A129c011F71B934f213582F19aFA04D,13.0,requester,0.0,4098.054288257282,24.809963016870906,62.03103096370577,6.8923367737450825,6.203103096370575,1929.3277973876543,0.0,0.1
96,3.0,49.0,renewToken,0xce4af93d4BA5CED45f3ec13c41000a6a00D67F6F,14.0,requester,0.0,4115.971914500162,24.1207293394964,55.82792786733519,6.203103096370575,5.582792786733518,1935.5309004840249,0.0,0.1
97,3.0,49.0,renewToken,0x41080cec6c42Df6f25C59605Ee2a0a4AA252BE90,16.0,requester,0.0,4133.889540743042,23.500419029613518,50.24513508060167,5.582792786733518,5.024513508060166,1941.1136932707582,0.0,0.1
98,3.0,50.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,4177.229144025602,43.33960328256,104.10343560156167,50.24513508060167,104.10343560156167,1941.1136932707582,2026.4991374160002,0.1
99,3.0,50.0,renewToken,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,4195.146770268482,28.32796980328199,93.6930920414055,10.410343560156166,9.36930920414055,1951.5240368309146,0.0,0.1
100,3.0,50.0,renewToken,0xeA9C047468d4ee0c806F364150c7b1d709FfE2A1,15.0,requester,0.0,4213.064396511362,27.286935447266373,84.32378283726496,9.36930920414055,8.432378283726495,1960.8933460350552,0.0,0.1
101,3.0,51.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,4230.982022754242,26.35000452685232,75.89140455353846,8.432378283726495,7.589140455353844,1969.3257243187816,0.0,0.1
102,3.0,51.0,renewToken,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,4248.899648997122,25.50676669847967,68.30226409818461,7.589140455353844,6.83022640981846,1976.9148647741356,0.0,0.1
103,3.0,51.0,renewToken,0x41080cec6c42Df6f25C59605Ee2a0a4AA252BE90,16.0,requester,0.0,4266.817275240002,24.747852652698462,61.47203768836615,6.83022640981846,6.147203768836615,1983.745091183954,0.0,0.1
104,3.0,52.0,renewToken,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,4284.734901482882,24.06483001196244,55.32483391952953,6.147203768836615,5.532483391952954,1989.8922949527905,0.0,0.1
105,3.0,53.0,addDataRequester,0x8F790E28279F916aBF4c2cf66814b78DAb341D3c,17.0,requester,0.0,4346.942533801923,67.74011571099295,49.79235052757659,5.532483391952954,4.979235052757658,1995.4247783447433,0.0,0.1
106,3.0,54.0,addDataRequester,0xDa6AaEBc5e56DCa69db4e6394048d0aEC37a8515,18.0,requester,0.0,4409.150166120963,67.18686737179766,44.81311547481893,4.979235052757658,4.4813115474818925,2000.4040133975009,0.0,0.1
107,3.0,54.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,4427.067792363843,22.398937790607715,40.331803927337035,4.4813115474818925,4.033180392733701,2004.8853249449828,0.0,0.1
108,3.0,54.0,renewToken,0xce4af93d4BA5CED45f3ec13c41000a6a00D67F6F,14.0,requester,0.0,4444.985418606723,21.950806635613702,36.29862353460334,4.033180392733701,3.6298623534603327,2008.9185053377164,0.0,0.1
109,3.0,54.0,renewToken,0x41080cec6c42Df6f25C59605Ee2a0a4AA252BE90,16.0,requester,0.0,4462.903044849603,21.547488596340333,32.668761181143005,3.6298623534603327,3.2668761181142987,2012.548367691177,0.0,0.1
110,3.0,54.0,renewToken,0x8F790E28279F916aBF4c2cf66814b78DAb341D3c,17.0,requester,0.0,4480.820671092483,21.1845023609943,29.4018850630287,3.2668761181142987,2.9401885063028703,2015.8152438092914,0.0,0.1
111,3.0,55.0,addDataRequester,0x4E00241E4e362F7060DfbbE063694B2945FD8Daf,19.0,requester,0.0,4543.028303411524,65.14782082534288,26.46169655672583,2.9401885063028703,2.646169655672582,2018.7554323155941,0.0,0.1
112,3.0,55.0,renewToken,0xDa6AaEBc5e56DCa69db4e6394048d0aEC37a8515,18.0,requester,0.0,4560.945929654404,20.563795898552584,23.81552690105325,2.646169655672582,2.381552690105325,2021.4016019712665,0.0,0.1
113,3.0,56.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,4615.686905955844,54.74097630144,89.02502312825325,23.81552690105325,89.02502312825325,2021.4016019712665,2081.24011371744,0.1
114,3.0,56.0,addDataRequester,0x7bCbFfa36ac191daD7411c2287402d5d226cf280,20.0,requester,0.0,4677.894538274884,71.11013463186532,80.12252081542792,8.902502312825325,8.01225208154279,2030.304104284092,0.0,0.1
115,3.0,57.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,4721.321024933764,43.426486658879995,134.02358328262792,80.12252081542792,134.02358328262792,2030.304104284092,2124.6666003763203,0.1
116,3.0,57.0,renewToken,0x38643b8d4A129c011F71B934f213582F19aFA04D,13.0,requester,0.0,4739.238651176644,31.319984571388613,120.62122495436513,13.40235832826279,12.062122495436512,2043.7064626123547,0.0,0.1
117,3.0,57.0,renewToken,0xDa6AaEBc5e56DCa69db4e6394048d0aEC37a8515,18.0,requester,0.0,4757.1562774195245,29.979748738562336,108.55910245892862,12.062122495436512,10.855910245892861,2055.7685851077913,0.0,0.1
118,3.0,58.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,4797.980959187525,40.824681768,157.30697963588864,108.55910245892862,157.30697963588864,2055.7685851077913,2165.4912821443204,0.1
119,3.0,58.0,addDataRequester,0x2fab64d92680ea45ab47c6A8b75464D44dd7b771,21.0,requester,0.0,4860.188591506565,77.93833028262887,141.57628167229976,15.730697963588861,14.157628167229973,2071.49928307138,0.0,0.1
120,3.0,58.0,renewToken,0xeA9C047468d4ee0c806F364150c7b1d709FfE2A1,15.0,requester,0.0,4878.106217749445,32.0752544103558,127.4186535050698,14.157628167229973,12.741865350506977,2085.65691123861,0.0,0.1
121,3.0,59.0,addDataRequester,0xae4620AF7b8dBF55dE213D4256020caeFeDdfa83,22.0,requester,0.0,4940.313850068485,74.94949766954699,114.6767881545628,12.741865350506977,11.46767881545628,2098.3987765891175,0.0,0.1
