,scenario,period,action,byAddress,accountNumber,type,contractNumber,totalCost,transactionCost,contractCost,currentExpectedCost,nextExpectedCost,ProviderEarnings,providerCost,fraction
1,3.0,0.0,deploy and publish,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1433.76838521696,708.5870773488,1416.02007650688,0.0,1416.02007650688,0.0,1416.02007650688,0.05
2,3.0,1.0,addDataRequester,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1504.8251450294401,141.857763637824,1345.2190726815359,70.801003825344,67.2609536340768,70.801003825344,0.0,0.05
3,3.0,2.0,addDataRequester,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,1567.03277734848,129.46858595311681,1277.9581190474591,67.2609536340768,63.897905952372966,138.0619574594208,0.0,0.05
4,3.0,5.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1591.0272963561602,23.99451900768,1293.206336975779,1277.9581190474591,1293.206336975779,138.0619574594208,1440.0145955145601,0.05
5,3.0,6.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1617.95706456384,26.92976820768,1314.0111361264992,1293.206336975779,1314.0111361264992,138.0619574594208,1466.94436372224,0.05
6,3.0,6.0,addDataRequester,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,1680.16469688288,127.90818912536497,1248.3105793201742,65.70055680632497,62.415528966008715,203.76251426574575,0.0,0.05
7,3.0,9.0,addDataRequester,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1742.37232920192,124.62316128504872,1185.8950503541655,62.415528966008715,59.294752517708275,266.1780432317545,0.0,0.05
8,3.0,9.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,1760.2899554448,77.2123787608341,1126.6002978364572,59.294752517708275,56.33001489182287,325.47279574946276,0.0,0.05
9,3.0,9.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,1778.20758168768,74.24764113470287,1070.2702829446343,56.33001489182287,53.51351414723172,381.8028106412856,0.0,0.05
10,3.0,10.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1796.12520793056,71.43114039035754,1016.7567687974026,53.51351414723172,50.83783843987013,435.31632478851736,0.0,0.05
11,3.0,11.0,addDataRequester,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,1858.3328402496,113.04547075891014,965.9189303575324,50.83783843987013,48.29594651787663,486.1541632283875,0.0,0.05
12,3.0,12.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,1876.25046649248,66.21357276075663,917.6229838396558,48.29594651787663,45.88114919198279,534.4501097462642,0.0,0.05
13,3.0,13.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,1907.88998107968,31.639514587199997,947.8813864348558,917.6229838396558,947.8813864348558,534.4501097462642,1498.58387830944,0.05
14,3.0,13.0,addDataRequester,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,1970.09761339872,109.6017016407828,900.487317113113,47.3940693217428,45.02436585565565,581.8441790680068,0.0,0.05
15,3.0,13.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,1988.0152396416,62.94199209878147,855.4629512574575,45.02436585565565,42.77314756287287,626.8685449236625,0.0,0.05
16,3.0,13.0,renewToken,0x43e196C418b4b7Ebf71ba534042cC8907bd39dc9,2.0,requester,0.0,2005.93286588448,60.69077380599869,812.6898036945846,42.77314756287287,40.63449018472923,669.6416924865354,0.0,0.05
17,3.0,13.0,renewToken,0x2aD1e0fAC9d6D523Fb1f21aE1Bc6acA09dD60c7F,3.0,requester,0.0,2023.85049212736,58.552116427855054,772.0553135098554,40.63449018472923,38.60276567549276,710.2761826712647,0.0,0.05
18,3.0,13.0,renewToken,0xf12C911960968c187090b52998a3597b35BC2619,5.0,requester,0.0,2041.76811837024,56.520391918618586,733.4525478343626,38.60276567549276,36.67262739171813,748.8789483467574,0.0,0.05
19,3.0,16.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,2059.68574461312,54.59025363484395,696.7799204426444,36.67262739171813,34.83899602213222,785.5515757384754,0.0,0.05
20,3.0,16.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,2077.603370856,52.756622265012226,661.9409244205123,34.83899602213222,33.09704622102561,820.3905717606077,0.0,0.05
21,3.0,17.0,addDataRequester,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,2139.81100317504,95.30467854006561,628.8438781994867,33.09704622102561,31.442193909974332,853.4876179816333,0.0,0.05
22,3.0,17.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,2157.72862941792,49.35982015285433,597.4016842895122,31.442193909974332,29.870084214475614,884.9298118916078,0.0,0.05
23,3.0,18.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,2198.0803343990397,40.35170498112,634.6231159343123,597.4016842895122,634.6231159343123,884.9298118916078,1538.93558329056,0.05
